pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Cubic;2;1;1;4;6;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.IPComms;3;3;1;1;4;3;1;1
com.csipsimple.pjsip.recorder.impl;com.csipsimple.pjsip.recorder.impl.SimpleWavRecorderHandler;6;1;1;4;7;15;1;4
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListAdapter$AccountListItemViews;1;1;1;4;2;0;1;1
com.csipsimple.models;com.csipsimple.models.CallerInfo;3;1;1;3;4;3;1;3
com.csipsimple.utils;com.csipsimple.utils.CustomDistribution;16;1;1;1;17;120;1;15
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.EuroTelefon;5;3;1;3;10;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CongstarTelekom;7;3;1;2;8;21;1;5
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DialerLayout$OnAutoCompleteListVisibilityChangedListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MWeb;5;3;1;4;10;10;1;3
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListFragment;20;2;1;20;21;190;1;16
com.csipsimple.service;com.csipsimple.service.SipService$ServicePhoneStateReceiver;2;2;1;2;3;1;1;1
com.csipsimple.pjsip;com.csipsimple.pjsip.PjSipCalls;4;1;1;5;5;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CallRomania;8;3;1;3;9;28;1;6
com.csipsimple.widgets;com.csipsimple.widgets.ShortcutWidgetConfigure$Shortcut;1;1;1;1;2;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OSTN;5;4;1;3;17;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Amivox;5;3;1;2;6;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipgateUK$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.api;com.csipsimple.api.ISipConfiguration;6;1;1;2;6;15;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Anv;5;3;1;4;11;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Localphone;7;3;1;3;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sipnet;7;3;1;3;13;21;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.AccelerometerListener$AccelerometerHandler;2;2;1;5;14;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sipgate;9;4;1;7;10;36;1;7
com.csipsimple.utils.clipboard;com.csipsimple.utils.clipboard.ClipboardWrapper;4;1;1;4;8;6;1;2
com.csipsimple.models;com.csipsimple.models.Filter$RegExpRepresentation;1;1;1;0;2;0;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BGTel;6;3;1;5;14;15;1;4
com.csipsimple.utils;com.csipsimple.utils.Compatibility$1CpuFilter;2;1;1;0;5;1;0;1
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.PrefsFilters;5;2;1;3;6;10;1;3
com.csipsimple.widgets;com.csipsimple.widgets.CSSListFragment;10;1;1;4;11;45;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Soho66;6;3;1;5;15;15;1;4
com.csipsimple.ui.messages;com.csipsimple.ui.messages.ConversationsAdapter$ConversationListItemViews;2;1;1;2;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipWise;5;4;1;3;10;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MondotalkCreate;12;5;1;11;13;66;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Polfon;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AlternateServerImplementation;8;3;1;3;9;28;1;6
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.GenericPrefs;19;1;1;5;20;171;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ippi$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Pennytel;3;3;1;1;4;3;1;1
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallActivity$UpdateUIFromMediaRunnable;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallActivity$UpdateUIFromCallRunnable;2;1;1;1;3;1;1;1
com.csipsimple.utils;com.csipsimple.utils.AccountListUtils;2;1;1;2;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.FreephoneLineCa;7;3;1;3;11;21;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Gizmo5;8;3;1;3;9;28;1;6
com.csipsimple.service;com.csipsimple.service.MediaManager$InCallTonePlayer;2;2;1;4;17;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Fix2Mob;6;3;1;2;7;15;1;4
com.csipsimple.service;com.csipsimple.service.SipService$ReturnRunnable;5;2;1;3;6;10;1;3
com.csipsimple.service;com.csipsimple.service.SipService$SipRunnable;3;1;1;1;4;3;1;2
com.csipsimple.utils.accessibility;com.csipsimple.utils.accessibility.Accessibility4;3;2;1;3;6;0;1;3
com.csipsimple.utils.accessibility;com.csipsimple.utils.accessibility.Accessibility3;3;2;1;2;4;3;1;3
com.csipsimple.utils;com.csipsimple.utils.PhoneCapabilityTester;11;1;1;3;12;55;1;10
com.csipsimple.api;com.csipsimple.api.ISipService;48;1;1;6;48;1128;1;48
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MyNetPhone;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OXO810;7;4;1;3;8;21;1;5
com.csipsimple.utils.audio;com.csipsimple.utils.audio.AudioFocus17;2;3;1;2;4;1;1;2
com.csipsimple.widgets;com.csipsimple.widgets.EditSipUri$ToCall;3;1;1;1;4;3;1;3
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quad$3;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quad$2;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MondotalkCreate$MondotalkHandler;2;2;1;3;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quad$1;2;1;1;1;3;1;1;1
com.csipsimple.utils;com.csipsimple.utils.MD5;4;1;1;0;20;6;0;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.PointCloud$WaveManager;8;1;1;1;9;2;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CongstarQSC;6;3;1;2;7;15;1;4
com.csipsimple.plugins.codecs;com.csipsimple.plugins.codecs.ReceiverSILK;2;2;1;3;3;1;1;2
com.csipsimple.pjsip;com.csipsimple.pjsip.UAStateReceiver;38;1;1;19;39;703;1;30
com.csipsimple.utils;com.csipsimple.utils.ContactsAsyncHelper$WorkerHandler;2;2;1;4;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sipgate$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Zadarma$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BTone;6;3;1;3;12;15;1;4
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationWebview;4;1;1;5;5;6;1;4
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DialerAutocompleteDetailsFragment;7;1;1;4;8;21;1;6
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationFirstView$OnAccountCreationFirstViewListener;3;1;1;0;4;3;0;2
com.csipsimple.utils;com.csipsimple.utils.UriUtils;6;1;1;4;22;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Advancefone;5;3;1;6;16;8;1;3
com.csipsimple.wizards;com.csipsimple.wizards.WizardIface;13;1;1;4;13;78;1;13
com.csipsimple.service;com.csipsimple.service.HeadsetButtonReceiver;4;2;1;7;16;0;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.IiNet;8;3;1;4;9;28;1;6
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationWebviewHelper;4;1;1;4;8;6;1;4
com.csipsimple.ui.prefs.cupcake;com.csipsimple.ui.prefs.cupcake.MainPrefs;7;1;1;8;8;21;1;4
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningVpnIcs;7;5;1;5;8;21;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Pozitel;5;3;1;2;8;10;1;2
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.PointCloud$GlowManager;13;1;1;1;14;42;1;9
com.csipsimple.widgets;com.csipsimple.widgets.ShortcutWidgetProvider;6;3;1;6;7;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Pbxes;7;3;1;3;11;21;1;4
com.csipsimple.widgets;com.csipsimple.widgets.PasswordPreference;11;4;1;9;12;55;1;7
com.csipsimple.service;com.csipsimple.service.PresenceManager$AccountStatusContentObserver;2;2;1;3;4;0;1;2
com.csipsimple.utils.audio;com.csipsimple.utils.audio.AudioFocus8;5;2;1;10;21;0;1;5
com.csipsimple.service.receiver;com.csipsimple.service.receiver.DynamicReceiver5;2;3;1;3;4;1;1;2
com.csipsimple.utils.backup;com.csipsimple.utils.backup.BackupUtils8;2;2;1;3;5;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CallMyWay;8;3;1;3;14;28;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Spout;6;3;1;3;11;15;1;4
com.csipsimple.pjsip.earlylock;com.csipsimple.pjsip.earlylock.EarlyLockModule$EarlyLocker;2;1;1;1;3;1;1;1
com.csipsimple.service.receiver;com.csipsimple.service.receiver.DynamicReceiver4;13;2;1;14;66;40;1;5
com.csipsimple.utils.audio;com.csipsimple.utils.audio.AudioFocus3;9;2;1;10;23;6;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipLlama;6;3;1;7;24;9;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Conexion;7;3;1;3;8;21;1;5
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallActivity$CallsAdapter;7;2;1;6;8;21;1;5
com.csipsimple.utils;com.csipsimple.utils.Compatibility;34;1;1;24;86;561;1;25
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.WiMobile;5;3;1;2;9;10;1;3
com.csipsimple.pjsip.reghandler;com.csipsimple.pjsip.reghandler.RegHandlerModule;4;1;1;4;5;6;1;4
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.PrefsLogic;7;1;1;5;8;21;1;7
com.csipsimple.utils.backup;com.csipsimple.utils.backup.BackupUtils3;2;2;1;1;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OneWorld$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogGroupBuilder$GroupCreator;1;1;1;0;1;0;0;1
com.csipsimple.utils;com.csipsimple.utils.Base64$1;2;3;1;0;6;0;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.PhonePower;6;3;1;2;7;15;1;4
com.csipsimple.api;com.csipsimple.api.SipProfile$1;5;1;1;3;5;10;1;4
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothWrapper$BluetoothChangeListener;1;1;1;0;1;0;0;1
com.csipsimple.pjsip;com.csipsimple.pjsip.ZrtpStateReceiver;4;1;1;2;5;6;1;3
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListAdapter;8;1;1;6;9;28;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Cryptel;14;3;1;8;15;91;1;10
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Catitel;6;3;1;5;15;15;1;4
com.csipsimple.api;com.csipsimple.api.SipCallSession$StatusCode;1;1;1;0;2;0;0;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quad;2;1;1;4;6;1;1;0
com.csipsimple.pjsip.earlylock;com.csipsimple.pjsip.earlylock.EarlyLockModule;4;1;1;5;5;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Netelip;5;3;1;4;9;10;1;2
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningFragment;6;1;1;5;7;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OneWorld;16;3;1;12;17;120;1;10
com.csipsimple.widgets;com.csipsimple.widgets.CheckableListItemView;6;4;1;4;7;15;1;6
com.csipsimple.ui;com.csipsimple.ui.SipHome;23;1;1;17;24;253;1;6
com.csipsimple.widgets.contactbadge;com.csipsimple.widgets.contactbadge.ContactBadgeContract;3;1;1;5;4;3;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sonetel;9;3;1;3;10;36;1;7
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningSDCard;6;5;1;3;7;15;1;3
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsWrapper$ContactInfo;1;1;1;2;3;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Wimanx;4;3;1;2;6;6;1;2
com.csipsimple.api;com.csipsimple.api.SipConfigManager;18;1;1;5;43;151;1;15
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsUtils14;3;3;1;18;27;3;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Innotel;7;3;1;2;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AbcVoip;5;3;1;4;10;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.TelekomSrbija;7;3;1;3;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CallWithUs;7;3;1;5;15;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Nymgo;6;3;1;3;11;15;1;4
com.csipsimple.widgets;com.csipsimple.widgets.DragnDropListView;14;6;1;11;15;91;1;6
com.csipsimple.service;com.csipsimple.service.MediaManager$1;2;2;1;5;8;0;1;0
com.csipsimple.utils.accessibility;com.csipsimple.utils.accessibility.AccessibilityWrapper;4;1;1;4;8;6;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MiTelefono;8;3;1;3;9;28;1;6
com.csipsimple.pjsip;com.csipsimple.pjsip.PjSipService;81;1;1;18;82;3240;1;65
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BgCall;7;3;1;6;8;21;1;4
com.csipsimple.service;com.csipsimple.service.Downloader$FileStreamResponseHandler;2;1;1;5;3;1;1;1
com.csipsimple.ui.prefs.hc;com.csipsimple.ui.prefs.hc.PrefsLoaderFragment;10;3;1;4;11;45;1;6
com.csipsimple.ui.outgoingcall;com.csipsimple.ui.outgoingcall.OutgoingCallListFragment$PluginCallRunnable;2;2;1;2;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipMe;7;3;1;2;8;21;1;5
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.IPreferenceHelper;6;1;1;2;6;15;1;6
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.GlowPadView$AnimationBundle;5;4;1;1;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.ZonPt;8;3;1;3;9;28;1;6
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.PhoneCallDetailsHelper;6;1;1;4;7;15;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.PointCloud$Point;1;1;1;1;2;0;1;1
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsWrapper$OnPhoneNumberSelected;1;1;1;0;1;0;0;1
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothUtils8$1;2;2;1;7;17;0;1;1
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsWrapper;24;1;1;13;31;276;1;21
com.csipsimple.utils;com.csipsimple.utils.SmileyParser;6;1;1;1;7;15;1;3
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Tweener;8;1;1;7;46;2;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Expert;11;2;1;5;12;55;1;8
