pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerListActivity$4;2;4;1;8;10;0;1;1
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerEditActivity$2;2;1;1;9;18;0;1;1
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerEditActivity$1;2;1;1;3;4;0;1;1
com.google.android.apps.mytracks.io.file.exporter;com.google.android.apps.mytracks.io.file.exporter.FileTrackExporter$TrackWriterLocationFactory;4;1;1;4;7;4;1;2
com.google.android.apps.mytracks.io.file.exporter;com.google.android.apps.mytracks.io.file.exporter.SaveAsyncTask$1;2;1;1;2;6;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.MyTracksMapFragment;56;0;1;62;171;1338;1;23
com.google.android.apps.mytracks;com.google.android.apps.mytracks.SensorStateActivity$1;2;1;1;6;13;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.FrequencyDialogFragment$1;2;1;1;8;8;0;1;1
com.google.android.apps.mytracks;com.google.android.apps.mytracks.HelpActivity$1;2;1;1;5;4;0;1;1
com.google.android.apps.mytracks.services.sensors.ant;com.google.android.apps.mytracks.services.sensors.ant.CadenceCounter$CadenceData;2;1;1;0;3;1;0;0
com.google.android.apps.mytracks.services.sensors.ant;com.google.android.apps.mytracks.services.sensors.ant.AntSensorValue;5;1;1;0;6;0;0;5
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.PeriodicTaskFactory;1;1;1;2;1;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChooseActivityTypeImageAdapter;7;2;1;5;18;5;1;7
com.google.android.apps.mytracks;com.google.android.apps.mytracks.TrackController;15;1;1;13;39;49;1;6
com.google.android.apps.mytracks;com.google.android.apps.mytracks.DeleteActivity$1;2;1;1;4;7;0;1;1
com.google.android.apps.mytracks.io.file.exporter;com.google.android.apps.mytracks.io.file.exporter.KmzTrackExporter;7;1;1;14;47;9;1;2
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.FileTypeDialogFragment;5;4;1;13;32;8;1;3
com.google.android.apps.mytracks.maps;com.google.android.apps.mytracks.maps.TrackPathUtils;2;1;1;3;16;1;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.AbstractMyTracksDialogFragment$1;2;1;1;7;5;0;1;1
com.google.android.apps.mytracks.io.file.exporter;com.google.android.apps.mytracks.io.file.exporter.KmlTrackWriter;26;1;1;18;95;0;1;16
com.google.android.apps.mytracks.io.fusiontables;com.google.android.apps.mytracks.io.fusiontables.SendFusionTablesActivity;5;6;1;9;16;8;1;1
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.AnnouncementPeriodicTask$2;2;2;1;3;8;0;1;1
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.AnnouncementPeriodicTask$3;2;1;1;2;4;0;1;1
com.google.android.apps.mytracks.services;com.google.android.apps.mytracks.services.MyTracksLocationManager$1$1;2;1;1;8;21;0;1;1
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.CalorieUtils;8;1;1;15;42;28;1;3
com.google.android.apps.mytracks.io.sendtogoogle;com.google.android.apps.mytracks.io.sendtogoogle.UploadResultActivity$4;2;1;1;6;5;0;1;1
com.google.android.apps.mytracks.settings;com.google.android.apps.mytracks.settings.AbstractSettingsActivity;8;7;1;15;32;26;1;2
com.google.android.apps.mytracks.io.sendtogoogle;com.google.android.apps.mytracks.io.sendtogoogle.UploadResultActivity$2;2;1;1;3;4;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.StatsFragment;35;2;1;33;69;499;1;19
com.google.android.apps.mytracks.io.sendtogoogle;com.google.android.apps.mytracks.io.sendtogoogle.UploadResultActivity$3;2;1;1;5;6;0;1;1
com.google.android.apps.mytracks.content;com.google.android.apps.mytracks.content.SearchEngine$ScoredResult;3;1;1;2;11;0;1;1
com.google.android.apps.mytracks.io.sendtogoogle;com.google.android.apps.mytracks.io.sendtogoogle.UploadResultActivity$1;2;1;1;3;4;0;1;1
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.CheckPermissionAsyncTask;9;2;1;11;19;20;1;2
com.google.android.apps.mytracks.services.sensors.ant;com.google.android.apps.mytracks.services.sensors.ant.AntSensorManager$ChannelStates;4;2;1;0;7;4;0;2
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.DeleteMarkerDialogFragment$1$1;2;1;1;9;9;0;1;1
com.google.android.apps.mytracks;com.google.android.apps.mytracks.DeleteAsyncTask;7;2;1;8;24;7;1;2
com.google.android.apps.mytracks.services.sensors;com.google.android.apps.mytracks.services.sensors.SensorUtils;7;1;1;2;11;21;1;4
com.google.android.apps.mytracks.settings;com.google.android.apps.mytracks.settings.AdvancedSettingsActivity;15;8;1;21;47;73;1;1
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.Api14Adapter;5;5;1;11;16;10;1;5
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.TrackRecordingServiceConnectionUtils;10;1;1;13;40;15;1;7
com.google.android.apps.mytracks.io.maps;com.google.android.apps.mytracks.io.maps.SendMapsAsyncTask;16;3;1;37;87;14;1;2
com.google.android.apps.mytracks.settings;com.google.android.apps.mytracks.settings.AbstractSettingsActivity$1;2;1;1;3;5;0;1;1
com.google.android.apps.mytracks.content;com.google.android.apps.mytracks.content.DescriptionGeneratorImpl;11;1;1;6;44;0;1;3
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerDetailActivity;6;7;1;16;33;11;1;2
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.EulaUtils;7;1;1;5;14;21;1;4
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.GoogleFeedbackUtils$1;3;1;1;7;8;3;1;2
