pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.anysoftkeyboard.dictionaries;com.anysoftkeyboard.dictionaries.BTreeDictionary$Node;1;1;1;1;2;0;1;0
com.anysoftkeyboard.ui.settings;com.anysoftkeyboard.ui.settings.KeyboardThemeSelectorFragment;7;3;1;5;8;21;1;3
com.anysoftkeyboard.ui.settings;com.anysoftkeyboard.ui.settings.BottomRowSelectorFragment;5;3;1;2;6;10;1;1
com.anysoftkeyboard.ui.settings.widget;com.anysoftkeyboard.ui.settings.widget.AddOnStoreSearchPreference;3;2;1;6;4;3;1;2
com.anysoftkeyboard.keyboards;com.anysoftkeyboard.keyboards.KeyboardSupport;6;1;1;5;7;15;1;6
com.anysoftkeyboard.utils;com.anysoftkeyboard.utils.Log;20;1;1;0;21;190;0;17
com.anysoftkeyboard.dictionaries.jni;com.anysoftkeyboard.dictionaries.jni.ResourceBinaryDictionary;14;2;1;10;54;61;1;4
com.anysoftkeyboard.voice;com.anysoftkeyboard.voice.IntentApiTrigger$Callback;1;1;1;0;1;0;0;1
com.anysoftkeyboard.keyboards.views;com.anysoftkeyboard.keyboards.views.KeyDetector;12;1;1;2;19;56;1;7
com.anysoftkeyboard.keyboards;com.anysoftkeyboard.keyboards.DictionarySelector;1;1;1;0;1;0;0;1
com.anysoftkeyboard.devicespecific;com.anysoftkeyboard.devicespecific.StrictModeAble;1;1;1;0;1;0;0;1
com.anysoftkeyboard.keyboards;com.anysoftkeyboard.keyboards.AnyKeyboard$AnyKey;7;2;1;6;8;21;1;7
com.anysoftkeyboard;com.anysoftkeyboard.LayoutSwitchAnimationListener;13;1;1;6;14;78;1;4
com.anysoftkeyboard.utils;com.anysoftkeyboard.utils.ModifierKeyState;6;1;1;0;7;0;0;6
com.anysoftkeyboard.receivers;com.anysoftkeyboard.receivers.SoundPreferencesChangedReceiver$SoundPreferencesChangedListener;1;1;1;0;1;0;0;1
com.anysoftkeyboard.ui.settings.widget;com.anysoftkeyboard.ui.settings.widget.AddOnCheckBoxPreference;8;2;1;12;9;28;1;6
com.anysoftkeyboard.ui.tutorials;com.anysoftkeyboard.ui.tutorials.ChangeLogFragment$CardedChangeLogFragment;5;3;1;4;6;10;1;2
com.anysoftkeyboard.keyboards;com.anysoftkeyboard.keyboards.KeyEventStateMachine$RingBuffer;6;1;1;2;9;0;1;0
com.anysoftkeyboard.ui.settings.setup;com.anysoftkeyboard.ui.settings.setup.SetUpKeyboardWizardFragment;11;2;1;11;12;55;1;7
